143:	1.048362930305E-03
144:	1.057042507455E-03
145:	1.065727206878E-03
146:	1.074419240467E-03
147:	1.083115697838E-03
148:	1.091818325222E-03
149:	1.100525143556E-03
150:	1.109234639443E-03
151:	1.117945881560E-03
152:	1.126659102738E-03
153:	1.135374302976E-03
154:	1.144089619629E-03
155:	1.152806100436E-03
156:	1.161521999165E-03
157:	1.170237199403E-03
158:	1.178947277367E-03
159:	1.187656074762E-03
160:	1.196361612529E-03
161:	1.205062842928E-03
162:	1.213760930113E-03
163:	1.222451799549E-03
164:	1.231137081049E-03
165:	1.239814795554E-03
166:	1.248487154953E-03
167:	1.257149269804E-03
168:	1.265804166906E-03
169:	1.274448237382E-03
170:	1.283082528971E-03
171:	1.291705528274E-03
172:	1.300316653214E-03
173:	1.308916020207E-03
174:	1.317502348684E-03
175:	1.326074590907E-03
176:	1.334634260274E-03
177:	1.343174837530E-03
178:	1.351701444946E-03
179:	1.360211055726E-03
180:	1.368703437038E-03
181:	1.377176959068E-03
182:	1.385633368045E-03
183:	1.394069753587E-03
184:	1.402486814186E-03
185:	1.410881406628E-03
186:	1.419254345819E-03
187:	1.427604700439E-03
188:	1.435932470486E-03
189:	1.444235211238E-03
190:	1.452515018173E-03
191:	1.460768282413E-03
192:	1.468994771130E-03
193:	1.477195881307E-03
194:	1.485369401053E-03
195:	1.493511605076E-03
196:	1.501626335084E-03
197:	1.509705558419E-03
198:	1.517753466032E-03
199:	1.525765866973E-03
200:	1.533746370114E-03
201:	1.541690900922E-03
202:	1.549601554871E-03
203:	1.557477167808E-03
204:	1.565315760672E-03
205:	1.573116518557E-03
206:	1.580878393725E-03
207:	1.588598592207E-03
208:	1.596281537786E-03
209:	1.603918150067E-03
210:	1.611510408111E-03
211:	1.619050861336E-03
212:	1.626543351449E-03
213:	1.633979147300E-03
214:	1.641358714551E-03
215:	1.648674136959E-03
216:	1.655927277170E-03
217:	1.663106959313E-03
218:	1.670208293945E-03
219:	1.677228487097E-03
220:	1.684153452516E-03
221:	1.690980163403E-03
222:	1.697694067843E-03
223:	1.704290392809E-03
224:	1.710757147521E-03
225:	1.717081875540E-03
226:	1.723256544210E-03
227:	1.729272771627E-03
228:	1.735121593811E-03
229:	1.740794745274E-03
230:	1.746286870912E-03
231:	1.751597272232E-03
232:	1.756719080731E-03
233:	1.761658000760E-03
234:	1.766422996297E-03
235:	1.771013136022E-03
236:	1.775428652763E-03
237:	1.779669779353E-03
238:	1.783747575246E-03
239:	1.787668676116E-03
240:	1.791436690837E-03
241:	1.795068848878E-03
242:	1.798570156097E-03
243:	1.801958307624E-03
244:	1.805242383853E-03
245:	1.808437169529E-03
246:	1.811558031477E-03
247:	1.814616727643E-03
248:	1.817624317482E-03
249:	1.820593723096E-03
250:	1.823532162234E-03
251:	1.826449995860E-03
252:	1.829353277571E-03
253:	1.832246547565E-03
254:	1.835136557929E-03
255:	1.838023192249E-03
256:	1.840906217694E-03
257:	1.843784470111E-03
258:	1.846659812145E-03
259:	1.849527936429E-03
260:	1.852389541455E-03
261:	1.855237875134E-03
262:	1.858078874648E-03
263:	1.860906020738E-03
264:	1.863724668510E-03
265:	1.866529928520E-03
266:	1.869324478321E-03
267:	1.872104825452E-03
268:	1.874875393696E-03
269:	1.877629896626E-03
270:	1.880373456515E-03
271:	1.883100252599E-03
272:	1.885814359412E-03
273:	1.888512168080E-03
274:	1.891199150123E-03
275:	1.893868437037E-03
276:	1.896524685435E-03
277:	1.899167662486E-03
278:	1.901802374050E-03
279:	1.904431148432E-03
280:	1.907051424496E-03
281:	1.909668906592E-03
282:	1.912285224535E-03
283:	1.914893975481E-03
284:	1.917489920743E-03
285:	1.920069102198E-03
286:	1.922626281157E-03
287:	1.925159012899E-03
288:	1.927670324221E-03
289:	1.930159749463E-03
290:	1.932631013915E-03
291:	1.935076783411E-03
292:	1.937504159287E-03
293:	1.939913374372E-03
294:	1.942301518284E-03
295:	1.944671617821E-03
296:	1.947026117705E-03
297:	1.949353725649E-03
298:	1.951662008651E-03
299:	1.953944563866E-03
300:	1.956200459972E-03
301:	1.958428183571E-03
302:	1.960627967492E-03
303:	1.962798880413E-03
304:	1.964937197044E-03
305:	1.967043150216E-03
306:	1.969119301066E-03
307:	1.971155637875E-03
308:	1.973152626306E-03
309:	1.975108636543E-03
310:	1.977014122531E-03
311:	1.978869782761E-03
312:	1.980667468160E-03
313:	1.982406014577E-03
314:	1.984073081985E-03
315:	1.985670533031E-03
316:	1.987191149965E-03
317:	1.988635165617E-03
318:	1.989999786019E-03
319:	1.991281285882E-03
320:	1.992487581447E-03
321:	1.993611454964E-03
322:	1.994661055505E-03
323:	1.995636615902E-03
324:	1.996537437662E-03
325:	1.997370971367E-03
326:	1.998136285692E-03
327:	1.998838502914E-03
328:	1.999474363402E-03
329:	2.000049222261E-03
330:	2.000565873459E-03
331:	2.001026179641E-03
332:	2.001432236284E-03
333:	2.001783112064E-03
334:	2.002082997933E-03
335:	2.002335619181E-03
336:	2.002540510148E-03
337:	2.002701396123E-03
338:	2.002817811444E-03
339:	2.002895111218E-03
340:	2.002933993936E-03
341:	2.002963563427E-03
342:	2.002988243476E-03
343:	2.002987544984E-03
344:	2.002959139645E-03
345:	2.002905355766E-03
346:	2.002827124670E-03
347:	2.002727473155E-03
348:	2.002605004236E-03
349:	2.002466702834E-03
350:	2.002310007811E-03
351:	2.002138877288E-03
352:	2.001955406740E-03
353:	2.001760294661E-03
354:	2.001557499170E-03
355:	2.001347020268E-03
356:	2.001129323617E-03
357:	2.000912558287E-03
358:	2.000692300498E-03
359:	2.000472275540E-03
360:	2.000252483413E-03
361:	2.000033622608E-03
362:	1.999818719923E-03
363:	1.999606145546E-03
364:	1.999397296458E-03
365:	1.999192638323E-03
366:	1.998991239816E-03
367:	1.998795429245E-03
368:	1.998602645472E-03
369:	1.998417079449E-03
370:	1.998232444748E-03
371:	1.998054096475E-03
372:	1.997875748202E-03
373:	1.997703686357E-03
374:	1.997533254325E-03
375:	1.997366780415E-03
376:	1.997201936319E-03
377:	1.997038023546E-03
378:	1.996875740588E-03
379:	1.996715087444E-03
380:	1.996555831283E-03
381:	1.996398204938E-03
382:	1.996240345761E-03
383:	1.996083185077E-03
384:	1.995926490054E-03
385:	1.995771192014E-03
386:	1.995610771701E-03
387:	1.995451282710E-03
388:	1.995288534090E-03
389:	1.995118800551E-03
390:	1.994949067011E-03
391:	1.994776073843E-03
392:	1.994600752369E-03
393:	1.994424033910E-03
394:	1.994247315452E-03
395:	1.994071528316E-03
396:	1.993898069486E-03
397:	1.993727404624E-03
398:	1.993560465053E-03
399:	1.993402838707E-03
400:	1.993252430111E-03
401:	1.993114594370E-03
402:	1.992995152250E-03
403:	1.992908772081E-03
404:	1.992844976485E-03
405:	1.992805860937E-03
406:	1.992790726945E-03
407:	1.992812380195E-03
408:	1.992880599573E-03
409:	1.992990728468E-03
410:	1.993142301217E-03
411:	1.993333222345E-03
412:	1.993569545448E-03
413:	1.993850804865E-03
414:	1.994177233428E-03
415:	1.994549529627E-03
416:	1.994977472350E-03
417:	1.995449652895E-03
418:	1.995975850150E-03
419:	1.996556995437E-03
420:	1.997197745368E-03
421:	1.997902290896E-03
422:	1.998663414270E-03
423:	1.999480882660E-03
424:	2.000353299081E-03
425:	2.001283923164E-03
426:	2.002268796787E-03
427:	2.003310248256E-03
428:	2.004404785112E-03
429:	2.005554502830E-03
430:	2.006756840274E-03
431:	2.008013892919E-03
432:	2.009321469814E-03
433:	2.010684227571E-03
434:	2.012098906562E-03
435:	2.013577381149E-03
436:	2.015110803768E-03
437:	2.016698243096E-03
438:	2.018339466304E-03
439:	2.020031912252E-03
440:	2.021776046604E-03
441:	2.023571170866E-03
442:	2.025414723903E-03
443:	2.027305308729E-03
444:	2.029245952144E-03
445:	2.031234558672E-03
446:	2.033268800005E-03
447:	2.035360317677E-03
448:	2.037500729784E-03
449:	2.039688872173E-03
450:	2.041926141828E-03
451:	2.044213935733E-03
452:	2.046555280685E-03
453:	2.048952039331E-03
454:	2.051406772807E-03
455:	2.053922275081E-03
456:	2.056497847661E-03
457:	2.059138379991E-03
458:	2.061844337732E-03
459:	2.064620843157E-03
460:	2.067459980026E-03
461:	2.070367336273E-03
462:	2.073335926980E-03
463:	2.076364820823E-03
464:	2.079454949126E-03
465:	2.082599326968E-03
466:	2.085795160383E-03
467:	2.089043147862E-03
468:	2.092339796945E-03
469:	2.095681382343E-03
470:	2.099064877257E-03
471:	2.102488884702E-03
472:	2.105949213728E-03
473:	2.109444234520E-03
474:	2.112971153110E-03
475:	2.116522053257E-03
476:	2.120093675330E-03
477:	2.123683458194E-03
478:	2.127282554284E-03
479:	2.130893291906E-03
480:	2.134505892172E-03
481:	2.138120355085E-03
482:	2.141735516489E-03
483:	2.145346952602E-03
484:	2.148952102289E-03
485:	2.152547473088E-03
486:	2.156133996323E-03
487:	2.159707248211E-03
488:	2.163262804970E-03
489:	2.166798105463E-03
490:	2.170309657231E-03
491:	2.173793036491E-03
492:	2.177244517952E-03
493:	2.180661540478E-03
494:	2.184036187828E-03
495:	2.187366597354E-03
496:	2.190646482632E-03
497:	2.193872816861E-03
498:	2.197045134380E-03
499:	2.200156217441E-03
500:	2.203206298873E-03
501:	2.206194913015E-03
502:	2.209118334576E-03
503:	2.211976097897E-03
504:	2.214772859588E-03
505:	2.217506989837E-03
506:	2.220176160336E-03
507:	2.222787821665E-03
508:	2.225341042504E-03
509:	2.227834425867E-03
510:	2.230269834399E-03
511:	2.232651924714E-03
512:	2.234983490780E-03
513:	2.237261040136E-03
514:	2.239490393549E-03
515:	2.241670852527E-03
516:	2.243803115562E-03
517:	2.245893003419E-03
518:	2.247942844406E-03
519:	2.249950077385E-03
520:	2.251918893307E-03
521:	2.253852086142E-03
522:	2.255749655887E-03
523:	2.257615327835E-03
524:	2.259445609525E-03
525:	2.261246787384E-03
526:	2.263022586703E-03
527:	2.264767419547E-03
528:	2.266490599141E-03
529:	2.268188865855E-03
530:	2.269865246490E-03
531:	2.271517412737E-03
532:	2.273153048009E-03
533:	2.274768427014E-03
534:	2.276367275044E-03
535:	2.277950756252E-03
536:	2.279518870637E-03
537:	2.281076041982E-03
538:	2.282621106133E-03
539:	2.284154994413E-03
540:	2.285681664944E-03
541:	2.287202747539E-03
542:	2.288714982569E-03
543:	2.290224190801E-03
544:	2.291730837896E-03
545:	2.293232828379E-03
546:	2.294737147167E-03
547:	2.296244259924E-03
548:	2.297750441357E-03
549:	2.299261745065E-03
550:	2.300773747265E-03
551:	2.302293898538E-03
552:	2.303817775100E-03
553:	2.305353060365E-03
554:	2.306896494702E-03
555:	2.308442955837E-03
556:	2.310004085302E-03
557:	2.311573596671E-03
558:	2.313152654096E-03
559:	2.314743120223E-03
560:	2.316341968253E-03
561:	2.317951992154E-03
562:	2.319576917216E-03
563:	2.321212319657E-03
564:	2.322855638340E-03
565:	2.324513858184E-03
566:	2.326185582206E-03
567:	2.327869879082E-03
568:	2.329566981643E-03
569:	2.331277588382E-03
570:	2.333004726097E-03
571:	2.334749558941E-03
572:	2.336506731808E-03
573:	2.338285092264E-03
574:	2.340084407479E-03
575:	2.341901184991E-03
576:	2.343741944060E-03
577:	2.345605287701E-03
578:	2.347492147237E-03
579:	2.349405549467E-03
580:	2.351344330236E-03
581:	2.353314543143E-03
582:	2.355314791203E-03
583:	2.357351128012E-03
584:	2.359424950555E-03
585:	2.361542079598E-03
586:	2.363704144955E-03
587:	2.365919062868E-03
588:	2.368196379393E-03
589:	2.370535163209E-03
590:	2.372942166403E-03
591:	2.375407842919E-03
592:	2.377940807492E-03
593:	2.380545483902E-03
594:	2.383221639320E-03
595:	2.385979052633E-03
596:	2.388793742284E-03
597:	2.391647547483E-03
598:	2.394535578787E-03
599:	2.397456904873E-03
600:	2.400415483862E-03
601:	2.403411315754E-03
602:	2.406443003565E-03
603:	2.409507287666E-03
604:	2.412610221654E-03
605:	2.415751805529E-03
606:	2.418923191726E-03
607:	2.422135323286E-03
608:	2.425378188491E-03
609:	2.428662497550E-03
610:	2.431977773085E-03
611:	2.435328671709E-03
612:	2.438717288896E-03
613:	2.442139433697E-03
614:	2.445599064231E-03
615:	2.449091756716E-03
616:	2.452617278323E-03
617:	2.456177724525E-03
618:	2.459773328155E-03
619:	2.463403390720E-03
620:	2.467065583915E-03
621:	2.470758045092E-03
622:	2.474483335391E-03
623:	2.478240290657E-03
624:	2.482024254277E-03
625:	2.485840115696E-03
626:	2.489684382454E-03
627:	2.493555890396E-03
628:	2.497451845556E-03
629:	2.501373877749E-03
630:	2.505321055651E-03
631:	2.509291283786E-03
632:	2.513285959139E-03
633:	2.517297398299E-03
634:	2.521333284676E-03
635:	2.525383839384E-03
636:	2.529459306970E-03
637:	2.533548278734E-03
638:	2.537652850151E-03
639:	2.541776280850E-03
640:	2.545913681388E-03
641:	2.550063887611E-03
642:	2.554230159149E-03
643:	2.558408305049E-03
644:	2.562599023804E-03
645:	2.566800452769E-03
646:	2.571013290435E-03
647:	2.575234975666E-03
648:	2.579464111477E-03
649:	2.583700232208E-03
650:	2.587947761640E-03
651:	2.592201344669E-03
652:	2.596457488835E-03
653:	2.600718289614E-03
654:	2.604984445497E-03
655:	2.609253162518E-03
656:	2.613522578031E-03
657:	2.617793390527E-03
658:	2.622065367177E-03
659:	2.626331523061E-03
660:	2.630597678944E-03
661:	2.634857082739E-03
662:	2.639111829922E-03
663:	2.643356798217E-03
664:	2.647595480084E-03
665:	2.651824383065E-03
666:	2.656045602635E-03
667:	2.660255413502E-03
668:	2.664455212653E-03
669:	2.668643835932E-03
670:	2.672820352018E-03
671:	2.676988486201E-03
672:	2.681148005649E-03
673:	2.685304032639E-03
674:	2.689445856959E-03
675:	2.693588146940E-03
676:	2.697731368244E-03
677:	2.701871562749E-03
678:	2.706015482545E-03
679:	2.710167318583E-03
680:	2.714338013902E-03
681:	2.718521747738E-03
682:	2.722733421251E-03
683:	2.726983278990E-03
684:	2.731281798333E-03
685:	2.735631773248E-03
686:	2.740021096542E-03
687:	2.744431607425E-03
688:	2.748851664364E-03
689:	2.753269625828E-03
690:	2.757671754807E-03
691:	2.762050833553E-03
692:	2.766401972622E-03
693:	2.770721213892E-03
694:	2.775003900751E-03
695:	2.779243281111E-03
696:	2.783438190818E-03
697:	2.787588397041E-03
698:	2.791686682031E-03
699:	2.795733278617E-03
700:	2.799723763019E-03
701:	2.803654177114E-03
702:	2.807523123920E-03
703:	2.811332233250E-03
704:	2.815072657540E-03
705:	2.818748587742E-03
706:	2.822357928380E-03
707:	2.825895557180E-03
708:	2.829365897924E-03
709:	2.832763595507E-03
710:	2.836088184267E-03
711:	2.839345019311E-03
712:	2.842527348548E-03
713:	2.845635637641E-03
714:	2.848673146218E-03
715:	2.851639408618E-03
716:	2.854532795027E-03
717:	2.857353072613E-03
718:	2.860104432330E-03
719:	2.862779656425E-03
720:	2.865388290957E-03
721:	2.867922419682E-03
722:	2.870390424505E-03
723:	2.872783690691E-03
724:	2.875112462789E-03
725:	2.877373248339E-03
726:	2.879567444324E-03
727:	2.881694585085E-03
728:	2.883758861572E-03
729:	2.885757479817E-03
730:	2.887694397941E-03
731:	2.889573108405E-03
732:	2.891389885917E-03
733:	2.893154043704E-03
734:	2.894864417613E-03
735:	2.896524500102E-03
736:	2.898139413446E-03
737:	2.899705432355E-03
738:	2.901239786297E-03
739:	2.902733860537E-03
740:	2.904201392084E-03
741:	2.905647503212E-03
742:	2.907072892413E-03
743:	2.908494789153E-03
744:	2.909911563620E-03
745:	2.911330433562E-03
746:	2.912767697126E-03
747:	2.914228476584E-03
748:	2.915722085163E-03
749:	2.917268313468E-03
750:	2.918880200014E-03
751:	2.920564962551E-03
752:	2.922305138782E-03
753:	2.924082102254E-03
754:	2.925878623500E-03
755:	2.927696332335E-03
756:	2.929522888735E-03
757:	2.931360853836E-03
758:	2.933202544227E-03
759:	2.935047727078E-03
760:	2.936897566542E-03
761:	2.938745776191E-03
762:	2.940587932244E-03
763:	2.942429622635E-03
764:	2.944261999801E-03
765:	2.946093911305E-03
766:	2.947914879769E-03
767:	2.949728863314E-03
768:	2.951537724584E-03
769:	2.953338669613E-03
770:	2.955127973109E-03
771:	2.956905867904E-03
772:	2.958667697385E-03
773:	2.960410667583E-03
774:	2.962140599266E-03
775:	2.963850507513E-03
776:	2.965542953461E-03
777:	2.967214444652E-03
778:	2.968873362988E-03
779:	2.970515051857E-03
780:	2.972132759169E-03
781:	2.973729278892E-03
782:	2.975297393277E-03
783:	2.976830350235E-03
784:	2.978337695822E-03
785:	2.979803830385E-03
786:	2.981232479215E-03
787:	2.982624340802E-03
788:	2.983969403431E-03
789:	2.985273255035E-03
790:	2.986530074850E-03
791:	2.987742656842E-03
792:	2.988900989294E-03
793:	2.990011824295E-03
794:	2.991069108248E-03
795:	2.992076333612E-03
796:	2.993023488671E-03
797:	2.993914298713E-03
798:	2.994750859216E-03
799:	2.995529677719E-03
800:	2.996252151206E-03
801:	2.996919443831E-03
802:	2.997532719746E-03
803:	2.998084761202E-03
804:	2.998575568199E-03
805:	2.999008400366E-03
806:	2.999382326379E-03
807:	2.999723656103E-03
808:	3.000019583851E-03
809:	3.000252181664E-03
810:	3.000430297107E-03
811:	3.000547643751E-03
812:	3.000606084242E-03
813:	3.000605385751E-03
814:	3.000541590154E-03
815:	3.000429132953E-03
816:	3.000262193382E-03
817:	3.000061493367E-03
818:	2.999812131748E-03
819:	2.999515505508E-03
820:	2.999172778800E-03
821:	2.998784184456E-03
822:	2.998345997185E-03
823:	2.997862873599E-03
824:	2.997337142006E-03
825:	2.996775088832E-03
826:	2.996175549924E-03
827:	2.995541784912E-03
828:	2.994874957949E-03
829:	2.994169015437E-03
830:	2.993429312482E-03
831:	2.992649795488E-03
832:	2.991836052388E-03
833:	2.990981331095E-03
834:	2.990094479173E-03
835:	2.989169675857E-03
836:	2.988206455484E-03
837:	2.987207146361E-03
838:	2.986165927723E-03
839:	2.985079307109E-03
840:	2.983949845657E-03
841:	2.982778707519E-03
842:	2.981555880979E-03
843:	2.980287419632E-03
844:	2.978969831020E-03
845:	2.977602416649E-03
846:	2.976186573505E-03
847:	2.974718110636E-03
848:	2.973200520501E-03
849:	2.971633803099E-03
850:	2.970010275021E-03
851:	2.968345303088E-03
852:	2.966626547277E-03
853:	2.964862389490E-03
854:	2.963053993881E-03
855:	2.961203921586E-03
856:	2.959310775623E-03
857:	2.957383170724E-03
858:	2.955415518954E-03
859:	2.953417366371E-03
860:	2.951390575618E-03
861:	2.949343994260E-03
862:	2.947276458144E-03
863:	2.945200074464E-03
864:	2.943108789623E-03
865:	2.941018668935E-03
866:	2.938920399174E-03
867:	2.936829114333E-03
868:	2.934739459306E-03
869:	2.932656789199E-03
870:	2.930577611551E-03
871:	2.928509376943E-03
872:	2.926450455561E-03
873:	2.924406668171E-03
874:	2.922380808741E-03
875:	2.920375904068E-03
876:	2.918384037912E-03
877:	2.916412195191E-03
878:	2.914455253631E-03
879:	2.912516938522E-03
880:	2.910599811003E-03
881:	2.908703405410E-03
882:	2.906824462116E-03
883:	2.904967172071E-03
884:	2.903133863583E-03
885:	2.901326166466E-03
886:	2.899544080719E-03
887:	2.897787373513E-03
888:	2.896052086726E-03
889:	2.894341479987E-03
890:	2.892649965361E-03
891:	2.890978474170E-03
892:	2.889323979616E-03
893:	2.887689275667E-03
894:	2.886064816266E-03
895:	2.884460380301E-03
896:	2.882869215682E-03
897:	2.881288528442E-03
898:	2.879723906517E-03
899:	2.878169063479E-03
900:	2.876627258956E-03
901:	2.875091973692E-03
902:	2.873571356758E-03
903:	2.872060053051E-03
904:	2.870558295399E-03
905:	2.869065850973E-03
906:	2.867578994483E-03
907:	2.866105176508E-03
908:	2.864633686841E-03
909:	2.863174770027E-03
910:	2.861724467948E-03
911:	2.860280917957E-03
912:	2.858848311007E-03
913:	2.857426181436E-03
914:	2.856012899429E-03
915:	2.854607766494E-03
916:	2.853221492842E-03
917:	2.851847093552E-03
918:	2.850491087884E-03
919:	2.849158830941E-03
920:	2.847848227248E-03
921:	2.846561605111E-03
922:	2.845304319635E-03
923:	2.844072412699E-03
924:	2.842875896022E-03
925:	2.841714536771E-03
926:	2.840594621375E-03
927:	2.839519176632E-03
928:	2.838495885953E-03
929:	2.837527776137E-03
930:	2.836635801941E-03
931:	2.835825551301E-03
932:	2.835119143128E-03
933:	2.834539627656E-03
934:	2.834059996530E-03
935:	2.833670005202E-03
936:	2.833356847987E-03
937:	2.833106089383E-03
938:	2.832902595401E-03
939:	2.832752186805E-03
940:	2.832644851878E-03
941:	2.832580590621E-03
942:	2.832559868693E-03
943:	2.832581289113E-03
944:	2.832642989233E-03
945:	2.832745667547E-03
946:	2.832894213498E-03
947:	2.833083039150E-03
948:	2.833316102624E-03
949:	2.833593869582E-03
950:	2.833915874362E-03
951:	2.834279788658E-03
952:	2.834694227204E-03
953:	2.835152670741E-03
954:	2.835654187948E-03
955:	2.836206462234E-03
956:	2.836802508682E-03
957:	2.837447216734E-03
958:	2.838137559593E-03
959:	2.838878426701E-03
960:	2.839669352397E-03
961:	2.840511733666E-03
962:	2.841400681064E-03
963:	2.842344576493E-03
964:	2.843338996172E-03
965:	2.844385337085E-03
966:	2.845488023013E-03
967:	2.846648218110E-03
968:	2.847864758223E-03
969:	2.849136013538E-03
970:	2.850468270481E-03
971:	2.851860597730E-03
972:	2.853308804333E-03
973:	2.854823600501E-03
974:	2.856400795281E-03
975:	2.858037594706E-03
976:	2.859734697267E-03
977:	2.861494896933E-03
978:	2.863318892196E-03
979:	2.865201095119E-03
980:	2.867144532502E-03
981:	2.869145013392E-03
982:	2.871207660064E-03
983:	2.873325254768E-03
984:	2.875502454117E-03
985:	2.877733204514E-03
986:	2.880016341805E-03
987:	2.882355591282E-03
988:	2.884747693315E-03
989:	2.887186361477E-03
990:	2.889682538807E-03
991:	2.892220625654E-03
992:	2.894813893363E-03
993:	2.897454658523E-03
994:	2.900141756982E-03
995:	2.902875188738E-03
996:	2.905656583607E-03
997:	2.908484078944E-03
998:	2.911353949457E-03
999:	2.914269454777E-03
1000:	2.917227568105E-03
1001:	2.920230617747E-03
1002:	2.923275111243E-03
1003:	2.926363144070E-03
1004:	2.929493552074E-03
1005:	2.932669362053E-03
1006:	2.935881493613E-03
1007:	2.939144149423E-03
1008:	2.942441729829E-03
1009:	2.945789834484E-03
1010:	2.949173795059E-03
1011:	2.952600829303E-03
1012:	2.956077456474E-03
1013:	2.959592733532E-03
1014:	2.963151549920E-03
1015:	2.966758795083E-03
1016:	2.970407018438E-03
1017:	2.974102040753E-03
1018:	2.977838972583E-03
1019:	2.981622703373E-03
1020:	2.985453233123E-03
1021:	2.989331027493E-03
1022:	2.993253292516E-03
1023:	2.997221425176E-03
1024:	3.001237520948E-03
1025:	3.005295293406E-03
1026:	3.009399631992E-03
1027:	3.013546345755E-03
1028:	3.017742186785E-03
1029:	3.021978307515E-03
1030:	3.026258433238E-03
1031:	3.030575579032E-03
1032:	3.034934401512E-03
1033:	3.039334202185E-03
1034:	3.043769625947E-03
1035:	3.048240207136E-03
1036:	3.052748274058E-03
1037:	3.057286608964E-03
1038:	3.061859402806E-03
1039:	3.066460834816E-03
1040:	3.071092767641E-03
1041:	3.075751010329E-03
1042:	3.080436261371E-03
1043:	3.085143165663E-03
1044:	3.089875448495E-03
1045:	3.094627289101E-03
1046:	3.099400782958E-03
1047:	3.104195231572E-03
1048:	3.109005279839E-03
1049:	3.113833488896E-03
1050:	3.118677996099E-03
1051:	3.123533446342E-03
1052:	3.128404030576E-03
1053:	3.133290447295E-03
1054:	3.138180589303E-03
1055:	3.143083536997E-03
1056:	3.147996030748E-03
1057:	3.152917139232E-03
1058:	3.157844534144E-03
1059:	3.162777749822E-03
1060:	3.167713992298E-03
1061:	3.172659082338E-03
1062:	3.177604172379E-03
1063:	3.182555548847E-03
1064:	3.187505062670E-03
1065:	3.192455042154E-03
1066:	3.197407582775E-03
1067:	3.202355932444E-03
1068:	3.207309404388E-03
1069:	3.212257754058E-03
1070:	3.217200282961E-03
